MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,Rooms_Per_Occupant,Bedrooms_Per_Room,Distance_to_LA,Distance_to_SF,Closest_City_Distance
2.8519,17.0,5.047808764940239,1.0298804780876494,1764.0,3.5139442231075697,37.43,-120.79,0.807,1.4365079365079365,0.20402525651144435,4.234017005161892,1.6650825805346676,1.6650825805346676
2.2071,35.0,5.1940298507462686,0.9936034115138592,1730.0,3.6886993603411513,37.41,-120.79,0.859,1.408092485549133,0.19129720853858784,4.218068278252505,1.6692812824685928,1.6692812824685928
3.2721,11.0,4.522935779816514,1.0428134556574924,1476.0,4.513761467889908,37.39,-120.71,0.738,1.0020325203252034,0.23056118999323869,4.154094365803456,1.751713446885657,1.751713446885657
2.6058,40.0,3.8857142857142857,0.9142857142857144,785.0,4.485714285714286,37.39,-120.71,0.727,0.8662420382165605,0.23529411764705885,4.154094365803456,1.751713446885657,1.751713446885657
3.5167,46.0,5.850340136054422,0.8843537414965986,496.0,3.3741496598639458,37.4,-120.69,1.375,1.7338709677419355,0.1511627906976744,4.15030119388943,1.769124077050566,1.769124077050566
2.1484,30.0,5.58411214953271,1.0981308411214954,1409.0,3.292056074766355,37.33,-120.74,0.813,1.6962384669978707,0.19665271966527198,4.1241241494407035,1.7366634676874007,1.7366634676874007
2.4964,32.0,5.79020979020979,1.1083916083916083,1037.0,3.625874125874126,37.37,-120.75,0.888,1.5969141755062681,0.19142512077294685,4.162030754331354,1.7172361514946075,1.7172361514946075
1.9236,37.0,3.710227272727273,1.0,827.0,4.698863636363637,37.38,-120.73,0.644,0.7896009673518742,0.2695252679938744,4.158004329002085,1.7344163283364213,1.7344163283364213
2.2813,22.0,3.855882352941177,0.9382352941176472,1455.0,4.279411764705882,37.38,-120.72,0.673,0.9010309278350517,0.2433257055682685,4.1520236030157704,1.744161689752418,1.744161689752418
2.8698,23.0,5.475471698113208,1.1018867924528302,1052.0,3.969811320754717,37.38,-120.73,0.729,1.379277566539924,0.2012405237767057,4.158004329002085,1.7344163283364213,1.7344163283364213
2.6923,14.0,5.180628272251309,1.130890052356021,1756.0,4.596858638743456,37.38,-120.71,0.714,1.126993166287016,0.21829206670035373,4.146058369101915,1.753909917869224,1.753909917869224
2.6214,7.0,5.4910891089108915,1.0495049504950495,1374.0,2.720792079207921,37.4,-120.84,1.038,2.018195050946143,0.19112874143526865,4.240577790820497,1.6227445886522,1.6227445886522
3.1111,17.0,5.690437601296597,1.0307941653160453,1904.0,3.085899513776337,37.4,-120.86,1.139,1.844012605042017,0.18114497294218168,4.2528696194452085,1.6032778923193605,1.6032778923193605
3.7784,32.0,5.975206611570248,1.0764462809917354,1580.0,3.2644628099173554,37.43,-120.84,1.645,1.830379746835443,0.1801521438450899,4.264317061382756,1.6161683080669529,1.6161683080669529
3.0,32.0,5.292792792792793,0.9369369369369368,774.0,3.4864864864864864,37.4,-120.94,1.094,1.5180878552971577,0.17702127659574465,4.3026154836331845,1.5255490814785393,1.5255490814785393
2.6908,24.0,5.855203619909502,1.004524886877828,684.0,3.0950226244343892,37.37,-120.88,1.031,1.8918128654970758,0.17156105100463678,4.241697773297858,1.5911002482559118,1.5911002482559118
2.0417,27.0,6.022371364653244,1.0760626398210291,1518.0,3.3959731543624163,37.33,-120.89,0.942,1.7733860342555994,0.1786775631500743,4.216740447312359,1.592011306492516,1.592011306492516
2.567,21.0,5.091935483870968,1.0274193548387096,2268.0,3.658064516129032,37.38,-120.64,0.704,1.3919753086419755,0.20177383592017736,4.104741161145251,1.822223915988374,1.822223915988374
2.5129,19.0,5.186206896551724,1.032183908045977,1469.0,3.3770114942528737,37.38,-120.64,0.846,1.5357385976855003,0.19902482269503546,4.104741161145251,1.822223915988374,1.822223915988374
4.1058,25.0,6.507518796992481,1.169172932330827,810.0,3.045112781954887,37.33,-120.65,1.076,2.137037037037037,0.17966493356441365,4.07019655545037,1.8238695128763982,1.8238695128763982
2.1061,16.0,4.638151425762045,1.1002949852507375,3589.0,3.529006882989184,37.39,-120.59,0.728,1.3142936751184173,0.23722705109179568,4.083882956207249,1.869037185290864,1.869037185290864
2.6439,27.0,4.348643006263048,0.9269311064718164,1462.0,3.0521920668058455,37.41,-120.63,0.691,1.4247606019151846,0.2131541046567451,4.123311775745317,1.825842271391488,1.825842271391488
2.6758,39.0,5.559701492537314,1.0248756218905473,1268.0,3.154228855721393,37.43,-120.57,0.746,1.7626182965299684,0.1843400447427293,4.105277091744236,1.8809837851507476,1.8809837851507476
4.6667,10.0,6.314168377823409,1.0225872689938398,1368.0,2.809034907597536,37.37,-120.6,1.301,2.2478070175438596,0.16195121951219513,4.073327877792309,1.8634376834227733,1.8634376834227733
3.0911,27.0,5.5285087719298245,1.0614035087719298,1307.0,2.866228070175439,37.36,-120.6,0.869,1.9288446824789593,0.19198730662435542,4.0651814227657805,1.8656098198712479,1.8656098198712479
4.0694,16.0,5.651408450704225,0.9929577464788732,866.0,3.0492957746478875,37.36,-120.63,1.102,1.8533487297921476,0.17570093457943928,4.082670694533178,1.8363550854886497,1.8363550854886497
1.6833,18.0,4.6,1.068421052631579,572.0,3.0105263157894737,37.35,-120.62,0.71,1.527972027972028,0.23226544622425632,4.068709869233745,1.848350616089921,1.848350616089921
3.2656,15.0,5.242792109256449,1.1062215477996966,2014.0,3.056145675265554,37.36,-120.62,0.835,1.715491559086395,0.21099855282199714,4.07682474482287,1.8461040057374862,1.8461040057374862
3.968,8.0,5.995402298850575,0.9839080459770116,1530.0,3.5172413793103448,37.37,-120.62,1.021,1.704575163398693,0.16411042944785278,4.084947980084942,1.843908891458576,1.843908891458576
2.0179,11.0,4.140608604407135,1.0262329485834207,2814.0,2.9527806925498425,37.36,-120.59,0.873,1.40227434257285,0.24784591991890523,4.0593841897509595,1.8753666308218233,1.8753666308218233
2.4653,34.0,5.466666666666667,1.0031746031746032,904.0,2.86984126984127,37.35,-120.6,0.661,1.9048672566371683,0.1835075493612079,4.057043258334821,1.8678329689776942,1.8678329689776942
2.2222,34.0,4.935064935064935,1.0415584415584416,1009.0,2.620779220779221,37.35,-120.61,0.75,1.8830525272547076,0.21105263157894735,4.062868444830579,1.8580904176062074,1.8580904176062074
1.4615,20.0,4.210982658959537,1.0751445086705202,1000.0,2.8901734104046244,37.35,-120.62,0.692,1.4569999999999999,0.25531914893617025,4.068709869233745,1.848350616089921,1.848350616089921
4.25,18.0,6.222360248447205,1.0260869565217392,2497.0,3.101863354037267,37.32,-120.61,1.463,2.006007208650381,0.1649031742862847,4.038539339909919,1.865100533483386,1.865100533483386
2.1182,34.0,4.409638554216867,1.03855421686747,1304.0,3.1421686746987953,37.34,-120.6,0.689,1.4033742331288341,0.23551912568306013,4.048913434490794,1.870106948813363,1.870106948813363
1.9135,16.0,4.833333333333333,1.1136363636363635,380.0,2.878787878787879,37.36,-120.61,0.875,1.6789473684210525,0.23040752351097177,4.070994964379105,1.8558555978308258,1.8558555978308258
3.003,18.0,4.571428571428571,1.1428571428571428,520.0,3.3766233766233764,37.35,-120.57,1.013,1.353846153846154,0.25,4.039665827763482,1.8970766985022067,1.8970766985022067
3.2955,19.0,5.479490806223479,0.9561527581329562,2441.0,3.4526166902404527,37.35,-120.6,0.886,1.5870544858664482,0.17449664429530204,4.057043258334821,1.8678329689776942,1.8678329689776942
3.5393,15.0,5.460504201680672,1.030252100840336,1569.0,2.6369747899159663,37.35,-120.59,0.88,2.07074569789675,0.18867343798091718,4.051234379790938,1.8775782273982609,1.8775782273982609
2.2179,33.0,5.120689655172414,1.028735632183908,2603.0,3.739942528735632,37.36,-120.58,0.675,1.3691893968497888,0.20089786756453423,4.053603335305519,1.8851259904844597,1.8851259904844597
2.0066,16.0,5.689567430025445,1.1145038167938932,1361.0,3.463104325699746,37.2,-120.64,1.25,1.6429096252755324,0.19588550983899825,3.9601136347332333,1.8690371852908665,1.8690371852908665
3.3194,21.0,6.878048780487805,1.1170731707317074,590.0,2.8780487804878048,37.32,-120.55,1.414,2.389830508474576,0.1624113475177305,4.003623358908781,1.9233824372703467,1.9233824372703467
1.8939,28.0,5.711640211640212,1.1005291005291005,1283.0,3.394179894179894,37.26,-120.49,0.83,1.6827747466874514,0.1926817971283001,3.9200255101210764,1.996246477767721,1.996246477767721
2.4012,18.0,5.234793187347932,1.020681265206813,5303.0,3.225669099756691,37.37,-120.5,0.797,1.6228549877427871,0.19498024633976302,4.016217125604643,1.9612241075410048,1.9612241075410048
2.0809,21.0,5.397435897435898,1.0929487179487178,1052.0,3.371794871794872,37.16,-120.41,0.958,1.6007604562737643,0.20249406175771967,3.7922288960451747,2.1005237442123876,2.1005237442123876
2.3099,13.0,4.5257510729613735,1.0236051502145922,1108.0,2.3776824034334765,37.32,-120.51,0.896,1.9034296028880866,0.22617354196301562,3.9806783341536236,1.9622945752358358,1.9622945752358358
3.0263,10.0,5.3125,1.0625,620.0,2.5833333333333335,37.32,-120.49,1.183,2.0564516129032255,0.2,3.969307244343781,1.981766888410448,1.981766888410448
2.75,13.0,5.275204359673024,1.0463215258855585,1158.0,3.155313351498638,37.32,-120.5,0.832,1.6718480138169256,0.19834710743801653,3.974984276698468,1.9720294115453778,1.9720294115453778
1.9528,13.0,4.23142509135201,1.1291108404384895,2149.0,2.617539585870889,37.32,-120.49,0.853,1.6165658445788742,0.2668393782383419,3.969307244343781,1.981766888410448,1.981766888410448
2.1418,13.0,4.620558375634518,1.1383248730964468,1737.0,2.204314720812183,37.32,-120.48,1.306,2.0961427748992514,0.2463608898654216,3.9636473102434406,1.9915069670980299,1.9915069670980299
2.558,15.0,3.851851851851851,0.95906432748538,2024.0,1.97270955165692,37.32,-120.47,1.216,1.9525691699604741,0.24898785425101214,3.9580045477487817,2.001249609618953,2.001249609618953
3.4559,16.0,5.684931506849315,1.0547945205479452,956.0,4.365296803652968,37.34,-120.5,1.08,1.3023012552301256,0.1855421686746988,3.991453369388156,1.9675619431164058,1.9675619431164058
4.67,8.0,6.226950354609929,1.0303951367781157,2821.0,2.858156028368794,37.34,-120.48,1.276,2.178660049627792,0.1654734786853238,3.98016331323227,1.9870832896484212,1.9870832896484212
3.6742,9.0,5.8562874251497,1.0199600798403194,1227.0,2.4491017964071857,37.34,-120.47,1.172,2.39119804400978,0.17416496250852082,3.9745439990016536,1.9968475154603094,1.9968475154603094
5.2522,16.0,6.464088397790055,0.9834254143646408,566.0,3.1270718232044197,37.32,-120.43,1.253,2.067137809187279,0.15213675213675212,3.9356066876658384,2.0402450833171937,2.0402450833171937
4.8214,21.0,6.690355329949239,1.0253807106598984,618.0,3.1370558375634516,37.32,-120.45,1.178,2.132686084142395,0.15326251896813353,3.9467708319587107,2.020742437818338,2.020742437818338
3.6471,19.0,6.479338842975206,0.962809917355372,1631.0,3.3698347107438016,37.32,-120.45,1.014,1.9227467811158798,0.14859693877551022,3.9467708319587107,2.020742437818338,2.020742437818338
6.3215,4.0,7.2110091743119265,1.0642201834862386,368.0,3.376146788990826,37.33,-120.46,1.382,2.135869565217391,0.14758269720101783,3.9606565112364898,2.0087807247183638,2.0087807247183638
3.2852,17.0,5.5353260869565215,1.0606884057971016,2950.0,2.6721014492753623,37.33,-120.46,0.988,2.0715254237288137,0.19162166584846999,3.9606565112364898,2.0087807247183638,2.0087807247183638
5.2662,16.0,5.869337979094077,0.926829268292683,1770.0,3.083623693379791,37.31,-120.44,1.262,1.9033898305084744,0.1579103591570199,3.9328869803237474,2.03273215156351,2.03273215156351
3.7652,20.0,6.115921787709497,1.0516759776536313,2055.0,2.8701117318435756,37.31,-120.45,1.335,2.1309002433090023,0.17195706782370404,3.9384895581936066,2.02299283241439,2.02299283241439
3.48,26.0,5.610619469026549,1.0123893805309734,1524.0,2.697345132743363,37.31,-120.46,0.953,2.08005249343832,0.18044164037854887,3.944109531947614,2.01325606915763,2.01325606915763
2.355,42.0,4.620352250489237,1.0019569471624266,1684.0,3.295499021526419,37.31,-120.48,0.756,1.402019002375297,0.216857263871241,3.9554013702783783,1.9937903600930544,1.9937903600930544
2.6797,36.0,4.793791574279379,0.9600886917960088,1048.0,2.3237250554323725,37.31,-120.5,0.818,2.062977099236641,0.20027752081406103,3.966761903618625,1.9743353311937684,1.9743353311937684
2.0521,45.0,4.506142506142506,1.0343980343980343,1405.0,3.4520884520884523,37.31,-120.49,0.724,1.305338078291815,0.22955288985823336,3.961073086929858,1.9840614909825822,1.9840614909825822
1.5427,49.0,4.298969072164948,1.0589101620029455,1956.0,2.8807069219440353,37.3,-120.48,0.885,1.4923312883435582,0.24631723192874272,3.9471635385425876,1.9961212388028933,1.9961212388028933
1.5,39.0,3.242811501597444,1.1373801916932906,875.0,2.7955271565495208,37.3,-120.48,0.67,1.16,0.3507389162561576,3.9471635385425876,1.9961212388028933,1.9961212388028933
1.3125,50.0,3.94,1.236,621.0,2.484,37.3,-120.49,0.609,1.5861513687600644,0.31370558375634516,3.952847075210474,1.9864037857394534,1.9864037857394534
3.0515,21.0,5.328450269853508,1.0339244410177333,3967.0,3.058596761757903,37.31,-120.44,0.952,1.742122510713385,0.1940384893647808,3.9328869803237474,2.03273215156351,2.03273215156351
2.7344,35.0,5.735955056179775,1.0617977528089888,953.0,2.6769662921348316,37.31,-120.46,0.878,2.142707240293809,0.18511263467189032,3.944109531947614,2.01325606915763,2.01325606915763
2.1838,40.0,4.977088948787062,1.0390835579514826,2102.0,2.8328840970350404,37.3,-120.47,0.75,1.756898192197907,0.20877335499593827,3.941497177469498,2.005841469309082,2.005841469309082
2.3095,36.0,4.692847124824684,1.0364656381486677,2151.0,3.016830294530154,37.3,-120.46,0.683,1.5555555555555556,0.22086072922893007,3.935848066173286,2.0155644370746466,2.0155644370746466
1.7679,20.0,4.883052527254708,1.0327056491575817,4205.0,4.167492566897919,37.29,-120.51,0.798,1.1717003567181925,0.2114877207225492,3.9560712834831553,1.9693907687404222,1.9693907687404222
1.76,29.0,3.664335664335664,1.062937062937063,1697.0,3.955710955710955,37.3,-120.5,0.632,0.9263406010606955,0.2900763358778626,3.9585477134929197,1.9766891510806681,1.9766891510806681
1.75,35.0,3.82798833819242,0.9446064139941692,1350.0,3.935860058309038,37.3,-120.49,0.576,0.9725925925925926,0.2467631378522468,3.952847075210474,1.9864037857394534,1.9864037857394534
1.0955,17.0,4.147766323024055,1.0206185567010309,2487.0,4.27319587628866,37.29,-120.49,0.627,0.970647366304785,0.24606462303231147,3.9446292601460042,1.9887936041731507,1.9887936041731507
1.2054,16.0,3.34375,0.9910714285714286,1277.0,5.700892857142857,37.29,-120.47,0.609,0.586530931871574,0.2963951935914553,3.9332556489503743,2.008208156541551,2.008208156541551
1.5635,17.0,3.4126506024096384,1.0436746987951808,3200.0,4.819277108433735,37.29,-120.48,0.604,0.7081249999999999,0.30582524271844663,3.938933865908395,1.9984994370777278,1.9984994370777278
1.7756,19.0,5.009708737864078,1.0323624595469256,1227.0,3.970873786407767,37.28,-120.47,0.733,1.2616136919315404,0.20607235142118863,3.925022292930327,2.0106217943710876,2.0106217943710876
1.9535,11.0,4.613941018766756,1.021447721179625,1708.0,4.579088471849866,37.28,-120.49,0.571,1.0076112412177984,0.22138291690877404,3.9364196930713606,1.9912307751739948,1.9912307751739948
2.3929,12.0,4.8720136518771335,1.0204778156996588,1658.0,2.8293515358361776,37.28,-120.44,0.811,1.721954161640531,0.20945709281961472,3.9080557826110973,2.0397303743387303,2.0397303743387303
1.7222,18.0,4.7908745247148286,1.0190114068441063,576.0,2.1901140684410647,37.29,-120.44,1.015,2.1874999999999996,0.21269841269841266,3.916324807775783,2.0373512215619622,2.0373512215619622
2.3594,30.0,5.03728813559322,1.076271186440678,1940.0,3.288135593220339,37.29,-120.46,0.723,1.5319587628865978,0.21366083445491252,3.927594683772755,2.0179197209007187,2.0179197209007187
5.9378,15.0,7.572769953051643,0.9530516431924884,673.0,3.15962441314554,37.35,-120.43,2.122,2.3967310549777117,0.12585244885306884,3.960568141062603,2.033838735003339,2.033838735003339
1.5917,28.0,5.45136186770428,1.1361867704280155,967.0,3.762645914396887,37.3,-120.4,0.894,1.4488107549120994,0.20842255531763024,3.9023198228746,2.0739575694791803,2.0739575694791803
2.4286,33.0,5.674285714285714,1.062857142857143,556.0,3.177142857142857,37.34,-120.3,1.036,1.7859712230215827,0.18731117824773416,3.8817135391473765,2.163168971670965,2.163168971670965
2.3382,38.0,5.142857142857143,1.1607142857142858,478.0,4.267857142857143,37.29,-120.32,0.596,1.205020920502092,0.22569444444444445,3.8501948002666055,2.1541587685219583,2.1541587685219583
1.6929,40.0,4.521994134897361,1.0,1283.0,3.7624633431085046,37.29,-120.31,0.559,1.2018706157443493,0.22114137483787288,3.844801685392895,2.1639085008382404,2.1639085008382404
1.5938,36.0,5.537142857142857,1.177142857142857,732.0,4.182857142857143,37.29,-120.31,0.576,1.3237704918032787,0.21259029927760575,3.844801685392895,2.1639085008382404,2.1639085008382404
1.6172,9.0,3.6578947368421058,0.9894736842105264,810.0,4.2631578947368425,37.29,-120.32,0.563,0.8580246913580247,0.27050359712230215,3.8501948002666055,2.1541587685219583,2.1541587685219583
2.1845,34.0,4.9879518072289155,0.9879518072289156,1110.0,3.343373493975903,37.23,-120.25,0.599,1.4918918918918922,0.19806763285024154,3.761980861195338,2.2361797781037227,2.2361797781037227
3.3929,31.0,6.951704545454546,1.3210227272727273,1313.0,3.730113636363636,37.21,-120.24,0.938,1.8636709824828641,0.19002860645688596,3.739732610762436,2.2507776433935076,2.2507776433935076
2.0,17.0,7.289156626506024,1.9156626506024097,416.0,5.0120481927710845,37.31,-120.35,0.875,1.4543269230769231,0.2628099173553719,3.883258940632215,2.1204952251773714,2.1204952251773714
3.1738,31.0,5.510028653295129,0.9770773638968482,806.0,2.30945558739255,37.25,-121.0,0.976,2.385856079404467,0.17732709308372335,4.22582536316872,1.512216915657277,1.512216915657277
1.7062,45.0,4.943502824858757,1.0480225988700564,847.0,2.3926553672316384,37.26,-121.0,0.774,2.0661157024793386,0.212,4.233402886567736,1.50880747612146,1.50880747612146
2.6087,21.0,5.193029490616622,1.0428954423592494,1002.0,2.6863270777479893,37.25,-121.0,0.962,1.9331337325349303,0.20082601961796592,4.22582536316872,1.512216915657277,1.512216915657277
2.7316,16.0,5.226415094339623,1.080188679245283,1135.0,2.67688679245283,37.25,-121.01,0.975,1.9524229074889867,0.20667870036101085,4.232363405947093,1.5028306624500292,1.5028306624500292
3.0909,30.0,5.503171247357294,1.0718816067653276,1491.0,3.1522198731501057,37.18,-121.06,1.234,1.7458081824279008,0.19477525931617362,4.21299181105305,1.4824641648282775,1.4824641648282775
3.2262,25.0,10.787581699346406,2.215686274509804,994.0,3.248366013071895,37.21,-120.89,0.972,3.32092555331992,0.2053923053620115,4.124087777921325,1.6292636373527785,1.6292636373527785
2.0216,17.0,4.581967213114754,1.1065573770491803,560.0,2.295081967213114,37.09,-121.02,1.125,1.9964285714285719,0.24150268336314848,4.119465984809201,1.5564061166675025,1.5564061166675025
2.5074,33.0,5.665441176470588,1.150735294117647,880.0,3.235294117647059,36.94,-121.02,1.177,1.7511363636363635,0.20311486048020766,4.010049875001558,1.6275441622272573,1.6275441622272573
3.125,28.0,6.325842696629214,1.4157303370786516,1057.0,3.958801498127341,37.01,-120.77,1.563,1.5979186376537369,0.22380106571936054,3.893905494487509,1.8166177363441178,1.8166177363441178
2.875,43.0,5.391304347826087,1.072463768115942,801.0,3.869565217391304,37.09,-120.95,0.972,1.3932584269662922,0.1989247311827957,4.0725544809124505,1.6196604582442569,1.6196604582442569
4.1779,3.0,7.461873638344227,1.3311546840958606,1588.0,3.4596949891067537,37.08,-120.85,1.478,2.1568010075566755,0.17839416058394159,3.9991249042759347,1.7149344010777876,1.7149344010777876
2.5363,16.0,5.279411764705882,1.0647058823529412,1642.0,4.829411764705882,37.07,-120.85,0.863,1.0931790499390988,0.20167130919220055,3.9915535822534083,1.7189822570346753,1.7189822570346753
2.2019,24.0,4.967320261437909,1.0947712418300657,882.0,2.8823529411764706,37.07,-120.84,1.0,1.7233560090702948,0.22039473684210534,3.985021957279541,1.7281203661782356,1.7281203661782356
1.1301,14.0,4.278409090909091,1.0795454545454546,1096.0,3.113636363636364,37.06,-120.84,0.785,1.3740875912408756,0.25232403718459495,3.977448931161791,1.7321951391226094,1.7321951391226094
1.5479,31.0,4.14785373608903,1.0254372019077902,1796.0,2.8553259141494434,37.06,-120.85,0.82,1.452672605790646,0.24722115753162133,3.9839929718813547,1.7230786401090417,1.7230786401090417
3.6331,26.0,4.917874396135265,0.9685990338164252,1343.0,3.243961352657005,37.07,-120.87,0.886,1.5160089352196573,0.19695481335952852,4.0046597857995465,1.7007351351694933,1.7007351351694933
2.595,29.0,5.635627530364372,1.051282051282051,2092.0,2.823211875843455,37.05,-120.87,1.042,1.9961759082217974,0.1865421455938697,3.9895989773409624,1.7090640713560155,1.7090640713560155
3.1719,32.0,6.208154506437769,1.0321888412017168,1198.0,2.570815450643777,37.05,-120.85,1.406,2.4148580968280466,0.16626339440027654,3.9764431342595605,1.7272232050317156,1.7272232050317156
5.3988,8.0,7.043478260869565,1.0253623188405796,814.0,2.949275362318841,37.05,-120.84,1.655,2.388206388206388,0.1455761316872428,3.969886648255847,1.7363179432350526,1.7363179432350526
2.9063,9.0,4.409090909090909,0.9090909090909092,91.0,4.136363636363637,37.08,-120.79,0.55,1.065934065934066,0.2061855670103093,3.960227266205825,1.7700282483621532,1.7700282483621532
2.5598,16.0,5.117808219178082,1.0424657534246575,1942.0,2.66027397260274,37.07,-120.83,1.202,1.9237899073120492,0.20369379014989294,3.9785047442475214,1.737267970118604,1.737267970118604
1.933,15.0,5.431372549019608,1.1294117647058823,775.0,3.0392156862745097,37.05,-120.82,1.406,1.7870967741935486,0.207942238267148,3.9568169025114104,1.754536975956915,1.754536975956915
2.4398,22.0,5.503105590062112,1.0745341614906831,595.0,3.695652173913043,37.09,-120.65,1.5,1.489075630252101,0.19525959367945822,3.8793942826168224,1.8961276328348748,1.8961276328348748
1.7841,34.0,5.171348314606742,0.99438202247191,1019.0,2.8623595505617976,37.03,-120.61,0.675,1.8066732090284594,0.19228680065181963,3.8075320090578417,1.9554283418218146,1.9554283418218146
2.9271,32.0,4.102564102564102,0.935897435897436,222.0,2.8461538461538463,36.99,-120.7,0.875,1.4414414414414412,0.22812500000000005,3.833431882791198,1.8885973631242838,1.8885973631242838
1.7188,26.0,4.93646408839779,1.0055248618784531,1548.0,4.276243093922652,36.98,-120.65,0.495,1.1543927648578811,0.20369334079462786,3.793810749101759,1.9382982226685335,1.9382982226685335
2.0595,20.0,4.712871287128713,0.9683168316831684,1581.0,3.130693069306931,36.98,-120.63,0.613,1.5053763440860213,0.2054621848739496,3.781137395017536,1.9565786465153996,1.9565786465153996
2.2794,23.0,5.763414634146342,1.0951219512195125,1168.0,2.848780487804878,36.99,-120.64,0.757,2.0231164383561646,0.19001269572577237,3.79520750420844,1.9433990840792341,1.9433990840792341
1.9732,32.0,4.989837398373984,1.032520325203252,1344.0,2.731707317073171,36.99,-120.62,0.694,1.8266369047619047,0.20692464358452137,3.7825917041097727,1.9617339269126155,1.9617339269126155
1.6607,18.0,5.125,0.9375,104.0,3.25,37.37,-120.67,0.875,1.5769230769230769,0.18292682926829268,4.114280009916684,1.7951323071016254,1.7951323071016254
2.1434,42.0,6.631818181818182,1.309090909090909,1182.0,2.6863636363636365,41.78,-121.16,0.44,2.4686971235194584,0.1973954763536669,8.263128947317721,4.203296325504543,4.203296325504543
2.4519,22.0,6.785942492012779,1.3801916932907348,829.0,2.648562300319489,41.31,-121.18,0.575,2.562123039806996,0.20338983050847456,7.832700683672276,3.7508932269527455,3.7508932269527455
2.2321,21.0,5.803191489361702,1.1063829787234043,660.0,3.5106382978723403,41.54,-120.87,0.346,1.653030303030303,0.19065077910174152,7.938324760300506,4.076199210048493,4.076199210048493
2.5074,16.0,7.365284974093265,1.461139896373057,892.0,2.3108808290155443,41.35,-120.51,0.691,3.187219730941704,0.1983819908547309,7.644795615318968,4.05764710146163,4.05764710146163
2.0227,20.0,7.552486187845304,1.569060773480663,429.0,2.3701657458563536,41.82,-120.48,0.475,3.1864801864801864,0.2077542062911485,8.08643926583265,4.490668101741652,4.490668101741652
2.0903,34.0,7.612359550561798,1.4719101123595506,434.0,2.438202247191011,41.79,-120.08,0.561,3.122119815668203,0.1933579335793358,7.955702357428918,4.651451386395432,4.651451386395432
2.6062,33.0,6.997518610421836,1.2779156327543424,976.0,2.4218362282878414,41.4,-120.12,0.526,2.8893442622950816,0.1826241134751773,7.586626391222917,4.2973131140283405,4.2973131140283405
2.0802,22.0,5.577681874229347,1.1288532675709002,4276.0,2.636251541307028,41.61,-120.55,0.479,2.1157623947614597,0.20238753177849012,7.905042694381861,4.271123973850441,4.271123973850441
2.35,14.0,5.3418803418803416,1.1623931623931625,721.0,3.081196581196582,38.51,-119.54,0.957,1.733703190013869,0.21760000000000004,4.645600068882387,2.9735500668392936,2.9735500668392936
1.5817,20.0,7.190476190476191,1.5897435897435896,682.0,2.498168498168498,38.53,-119.44,0.978,2.878299120234604,0.22109016811003565,4.637930573003443,3.0753861546153876,3.0753861546153876
2.9509,19.0,11.625874125874128,2.3076923076923075,750.0,2.6223776223776225,38.26,-119.3,1.148,4.4333333333333345,0.1984962406015037,4.341393785410396,3.1582431825304433,3.1582431825304433
3.5469,15.0,5.829411764705882,1.6294117647058823,419.0,2.4647058823529413,38.03,-118.98,0.825,2.3651551312649164,0.2795156407669021,4.048209480745784,3.4498115890581595,3.4498115890581595
3.5294,12.0,14.113821138211382,2.861788617886179,330.0,2.682926829268293,37.8,-119.07,1.607,5.26060606060606,0.20276497695852536,3.8407551340849624,3.350134325665175,3.350134325665175
2.7656,17.0,12.7421875,2.6171875,285.0,2.2265625,37.78,-119.08,1.3,5.722807017543859,0.2053954629061925,3.8234147041617175,3.3400149700263353,3.3400149700263353
2.35,15.0,6.337175792507205,1.3054755043227666,899.0,2.590778097982709,37.7,-118.45,1.078,2.4460511679644052,0.20600272851296042,3.656036104854552,3.9706170805052445,3.656036104854552
3.7315,20.0,7.368303571428571,1.7388392857142858,1085.0,2.421875,37.58,-118.74,1.593,3.0423963133640552,0.2359890942138746,3.5652349151213034,3.684901626909469,3.5652349151213034
4.2381,11.0,11.402898550724638,2.020289855072464,901.0,2.6115942028985506,37.64,-118.96,2.427,4.366259711431743,0.1771733604473818,3.661488768247149,3.4624413352431054,3.4624413352431054
3.2431,14.0,52.848214285714285,11.410714285714286,265.0,2.3660714285714284,37.64,-119.02,2.214,22.335849056603774,0.21591485048150028,3.6737582936279334,3.4024843864447107,3.4024843864447107
4.5375,18.0,8.629807692307692,2.0,483.0,2.3221153846153846,37.65,-118.98,1.698,3.7163561076604554,0.2317548746518106,3.6752686976600804,3.4420923869065434,3.4420923869065434
5.01,20.0,17.54609929078014,4.432624113475177,338.0,2.397163120567376,37.65,-118.99,1.955,7.319526627218934,0.2526273241713824,3.6772952016393803,3.4320984834354693,3.4320984834354693
3.05,17.0,8.32008830022075,2.0044150110375276,1160.0,2.5607064017660046,37.64,-118.98,1.889,3.249137931034482,0.2409127089413638,3.665474048469043,3.44245551895736,3.44245551895736
3.0685,13.0,8.149572649572649,2.324786324786325,575.0,2.4572649572649574,37.64,-118.97,1.625,3.3165217391304345,0.28526481384373364,3.663468302032929,3.4524484065659866,3.4524484065659866
3.0921,14.0,16.67153284671533,4.54014598540146,342.0,2.4963503649635035,37.64,-118.97,0.875,6.678362573099416,0.2723292469352014,3.663468302032929,3.4524484065659866,3.4524484065659866
3.6042,14.0,18.846938775510203,4.479591836734694,238.0,2.4285714285714284,37.64,-118.97,1.375,7.760504201680672,0.23768272874932325,3.663468302032929,3.4524484065659866,3.4524484065659866
